lee hyun il,viktor axelsen,21,12,10/27/16
son wan ho,zulfadli zulkiffli,21,15,10/27/16
son wan ho,zulfadli zulkiffli,21,14,10/27/16
chou tien chen,prannoy h. s.,21,19,10/27/16
chou tien chen,prannoy h. s.,21,16,10/27/16
shi yuqi,tian houwei,21,13,10/27/16
tian houwei,shi yuqi,21,10,10/27/16
shi yuqi,tian houwei,21,10,10/27/16
jonatan christie,rajiv ouseph,21,12,10/27/16
jonatan christie,rajiv ouseph,21,12,10/27/16
son wan ho,hsu jen hao,21,6,10/28/16
hsu jen hao,son wan ho,21,18,10/28/16
hsu jen hao,son wan ho,21,14,10/28/16
lee hyun il,chou tien chen,24,22,10/28/16
lee hyun il,chou tien chen,21,16,10/28/16
jonatan christie,shi yuqi,21,12,10/28/16
shi yuqi,jonatan christie,21,19,10/28/16
shi yuqi,jonatan christie,21,16,10/28/16
giap chin goh,mark caljouw,11,8,10/28/16
giap chin goh,mark caljouw,11,8,10/28/16
giap chin goh,mark caljouw,11,4,10/28/16
kim bruun,kai schaefer,12,10,10/28/16
kim bruun,kai schaefer,11,7,10/28/16
kim bruun,kai schaefer,11,7,10/28/16
shi yuqi,hsu jen hao,21,7,10/29/16
shi yuqi,hsu jen hao,21,15,10/29/16
lee hyun il,ng ka long angus,21,17,10/29/16
lee hyun il,ng ka long angus,21,15,10/29/16
kieran merrilees,kim bruun,11,7,10/29/16
kim bruun,kieran merrilees,11,8,10/29/16
kim bruun,kieran merrilees,11,7,10/29/16
kieran merrilees,eetu heino,12,10,10/29/16
eetu heino,kieran merrilees,11,8,10/29/16
kieran merrilees,eetu heino,11,4,10/29/16
shi yuqi,lee hyun il,21,16,10/30/16
shi yuqi,lee hyun il,21,19,10/30/16
kim bruun,victor svendsen,12,10,10/30/16
kim bruun,victor svendsen,11,6,10/30/16
kim bruun,victor svendsen,11,6,10/30/16
anders antonsen,lin yu hsien,21,19,11/1/16
anders antonsen,lin yu hsien,21,16,11/1/16
khosit phetpradab,anthony sinisuka ginting,21,19,11/1/16
khosit phetpradab,anthony sinisuka ginting,21,14,11/1/16
jonatan christie,subhankar dey,21,19,11/1/16
jonatan christie,subhankar dey,21,18,11/1/16
hsu jen hao,kim bruun,21,18,11/1/16
kim bruun,hsu jen hao,21,10,11/1/16
kim bruun,hsu jen hao,21,16,11/1/16
kai schaefer,emil holst,21,14,11/1/16
kai schaefer,emil holst,21,13,11/1/16
giap chin goh,kalle koljonen,21,16,11/1/16
giap chin goh,kalle koljonen,21,12,11/1/16
mark caljouw,khosit phetpradab,21,17,11/2/16
mark caljouw,khosit phetpradab,21,18,11/2/16
sameer verma,eetu heino,21,10,11/2/16
sameer verma,eetu heino,21,16,11/2/16
huang yuxiang,sergey sirant,21,17,11/2/16
huang yuxiang,sergey sirant,21,13,11/2/16
fabian roth,toby penty,21,15,11/2/16
toby penty,fabian roth,21,17,11/2/16
fabian roth,toby penty,21,17,11/2/16
vladimir malkov,kieran merrilees,21,14,11/2/16
kieran merrilees,vladimir malkov,21,12,11/2/16
kieran merrilees,vladimir malkov,21,16,11/2/16
shi yuqi,kai schaefer,22,20,11/3/16
shi yuqi,kai schaefer,21,17,11/3/16
jonatan christie,mark caljouw,21,17,11/3/16
mark caljouw,jonatan christie,21,8,11/3/16
jonatan christie,mark caljouw,21,18,11/3/16
sameer verma,kieran merrilees,21,17,11/3/16
sameer verma,kieran merrilees,21,17,11/3/16
huang yuxiang,marc zwiebler,21,11,11/3/16
marc zwiebler,huang yuxiang,21,19,11/3/16
marc zwiebler,huang yuxiang,21,19,11/3/16
suppanyu avihingsanon,joo ven soong,21,12,11/3/16
suppanyu avihingsanon,joo ven soong,23,21,11/3/16
fabian roth,giap chin goh,21,15,11/3/16
giap chin goh,fabian roth,22,20,11/3/16
fabian roth,giap chin goh,21,19,11/3/16
artem pochtarov,kim bruun,21,13,11/3/16
kim bruun,artem pochtarov,21,8,11/3/16
artem pochtarov,kim bruun,21,16,11/3/16
jonatan christie,shi yuqi,21,16,11/4/16
shi yuqi,jonatan christie,21,14,11/4/16
shi yuqi,jonatan christie,21,14,11/4/16
anders antonsen,fabian roth,21,12,11/4/16
fabian roth,anders antonsen,21,19,11/4/16
anders antonsen,fabian roth,21,14,11/4/16
sameer verma,artem pochtarov,21,14,11/4/16
sameer verma,artem pochtarov,21,16,11/4/16
kantaphon wangcharoen,lakshya sen,21,17,11/4/16
kantaphon wangcharoen,lakshya sen,22,20,11/4/16
shi yuqi,sameer verma,21,18,11/5/16
shi yuqi,sameer verma,21,15,11/5/16
shesar hiren rhustavito,suppanyu avihingsanon,21,19,11/6/16
suppanyu avihingsanon,shesar hiren rhustavito,21,11,11/6/16
shesar hiren rhustavito,suppanyu avihingsanon,21,17,11/6/16
kenta nishimoto,yu igarashi,21,10,11/9/16
kenta nishimoto,yu igarashi,21,16,11/9/16
panji ahmad maulana,joo ven soong,21,14,11/9/16
panji ahmad maulana,joo ven soong,21,18,11/9/16
suppanyu avihingsanon,kanta tsuneyama,21,9,11/11/16
suppanyu avihingsanon,kanta tsuneyama,21,14,11/11/16
pannawit thongnuam,kenta nishimoto,21,19,11/11/16
pannawit thongnuam,kenta nishimoto,21,17,11/11/16
misha zilberman,lucas corvee,21,13,11/12/16
misha zilberman,lucas corvee,21,17,11/12/16
panji ahmad maulana,pannawit thongnuam,21,10,11/12/16
pannawit thongnuam,panji ahmad maulana,21,16,11/12/16
panji ahmad maulana,pannawit thongnuam,21,8,11/12/16
chen long,tommy sugiarto,17,5,11/16/16
wei nan,son wan ho,21,16,11/16/16
son wan ho,wei nan,23,21,11/16/16
wei nan,son wan ho,21,15,11/16/16
qiao bin,chou tien chen,21,11,11/16/16
qiao bin,chou tien chen,21,13,11/16/16
prannoy h. s.,ng ka long angus,21,13,11/16/16
prannoy h. s.,ng ka long angus,21,13,11/16/16
wong wing ki vincent,sony dwi kuncoro,21,15,11/16/16
wong wing ki vincent,sony dwi kuncoro,21,8,11/16/16
marc zwiebler,sai praneeth b.,21,16,11/16/16
marc zwiebler,sai praneeth b.,21,9,11/16/16
takuma ueda,tanongsak saensomboonsuk,21,14,11/16/16
takuma ueda,tanongsak saensomboonsuk,21,13,11/16/16
tian houwei,hsu jen hao,21,18,11/16/16
tian houwei,hsu jen hao,21,19,11/16/16
rajiv ouseph,huang yuxiang,24,22,11/16/16
rajiv ouseph,huang yuxiang,21,18,11/16/16
hu yun,zulfadli zulkiffli,21,18,11/16/16
hu yun,zulfadli zulkiffli,21,19,11/16/16
lin yu hsien,iskandar zulkarnain,21,19,11/16/16
iskandar zulkarnain,lin yu hsien,21,15,11/16/16
iskandar zulkarnain,lin yu hsien,21,11,11/16/16
viktor axelsen,hu yun,21,15,11/17/16
viktor axelsen,hu yun,21,18,11/17/16
chen long,shi yuqi,21,16,11/17/16
chen long,shi yuqi,21,13,11/17/16
qiao bin,prannoy h. s.,21,17,11/17/16
qiao bin,prannoy h. s.,21,19,11/17/16
tian houwei,wong wing ki vincent,21,15,11/17/16
tian houwei,wong wing ki vincent,21,13,11/17/16
wei nan,ajay jayaram,22,20,11/17/16
ajay jayaram,wei nan,21,19,11/17/16
ajay jayaram,wei nan,21,12,11/17/16
takuma ueda,marc zwiebler,21,17,11/17/16
takuma ueda,marc zwiebler,21,18,11/17/16
viktor axelsen,takuma ueda,21,11,11/18/16
viktor axelsen,takuma ueda,21,6,11/18/16
chen long,ajay jayaram,21,15,11/18/16
chen long,ajay jayaram,21,14,11/18/16
iskandar zulkarnain,qiao bin,21,19,11/18/16
iskandar zulkarnain,qiao bin,21,7,11/18/16
chen long,viktor axelsen,21,18,11/19/16
viktor axelsen,chen long,21,9,11/19/16
chen long,viktor axelsen,21,14,11/19/16
misha zilberman,maxime moreels,21,14,11/19/16
maxime moreels,misha zilberman,21,12,11/19/16
misha zilberman,maxime moreels,21,12,11/19/16
kalle koljonen,kai schaefer,21,17,11/19/16
kai schaefer,kalle koljonen,21,14,11/19/16
kalle koljonen,kai schaefer,21,11,11/19/16
gergely krausz,kalle koljonen,21,15,11/19/16
kalle koljonen,gergely krausz,21,15,11/19/16
kalle koljonen,gergely krausz,21,19,11/19/16
takuma ueda,hsueh hsuan yi,21,13,11/22/16
takuma ueda,hsueh hsuan yi,21,10,11/22/16
son wan ho,iskandar zulkarnain,21,11,11/23/16
iskandar zulkarnain,son wan ho,21,19,11/23/16
son wan ho,iskandar zulkarnain,21,15,11/23/16
shi yuqi,kazumasa sakai,21,15,11/23/16
kazumasa sakai,shi yuqi,21,18,11/23/16
kazumasa sakai,shi yuqi,21,14,11/23/16
ng ka long angus,zulfadli zulkiffli,21,17,11/23/16
zulfadli zulkiffli,ng ka long angus,22,20,11/23/16
ng ka long angus,zulfadli zulkiffli,17,12,11/23/16
prannoy h. s.,qiao bin,21,16,11/23/16
prannoy h. s.,qiao bin,21,18,11/23/16
ajay jayaram,anthony sinisuka ginting,21,15,11/23/16
anthony sinisuka ginting,ajay jayaram,21,13,11/23/16
ajay jayaram,anthony sinisuka ginting,21,16,11/23/16
wong wing ki vincent,lin yu hsien,21,10,11/23/16
wong wing ki vincent,lin yu hsien,21,13,11/23/16
lee hyun il,sony dwi kuncoro,21,14,11/23/16
sony dwi kuncoro,lee hyun il,21,16,11/23/16
sony dwi kuncoro,lee hyun il,21,17,11/23/16
lee cheuk yiu,tian houwei,22,20,11/23/16
lee cheuk yiu,tian houwei,21,19,11/23/16
sameer verma,takuma ueda,22,20,11/23/16
sameer verma,takuma ueda,21,18,11/23/16
huang yuxiang,ihsan maulana mustofa,21,11,11/23/16
huang yuxiang,ihsan maulana mustofa,21,15,11/23/16
hu yun,marc zwiebler,21,16,11/23/16
hu yun,marc zwiebler,21,19,11/23/16
fabian roth,thomas rouxel,21,13,11/23/16
fabian roth,thomas rouxel,21,14,11/23/16
rahul yadav chittaboina,lakshya sen,15,14,11/23/16
rahul yadav chittaboina,lakshya sen,11,8,11/23/16
lakshya sen,rahul yadav chittaboina,11,5,11/23/16
hu yun,son wan ho,21,17,11/24/16
son wan ho,hu yun,21,6,11/24/16
hu yun,son wan ho,21,16,11/24/16
ng ka long angus,lee cheuk yiu,21,12,11/24/16
ng ka long angus,lee cheuk yiu,21,16,11/24/16
wong wing ki vincent,rajiv ouseph,25,23,11/24/16
rajiv ouseph,wong wing ki vincent,21,14,11/24/16
wong wing ki vincent,rajiv ouseph,21,11,11/24/16
kazumasa sakai,sameer verma,21,19,11/24/16
sameer verma,kazumasa sakai,21,15,11/24/16
sameer verma,kazumasa sakai,21,11,11/24/16
mark caljouw,hsu jen hao,21,19,11/24/16
mark caljouw,hsu jen hao,21,18,11/24/16
ajay jayaram,huang yuxiang,21,18,11/24/16
ajay jayaram,huang yuxiang,21,19,11/24/16
rasmus gemke,raul must,21,17,11/24/16
raul must,rasmus gemke,21,19,11/24/16
rasmus gemke,raul must,21,15,11/24/16
ng ka long angus,ajay jayaram,21,15,11/25/16
ng ka long angus,ajay jayaram,21,14,11/25/16
anders antonsen,rasmus gemke,21,19,11/25/16
rasmus gemke,anders antonsen,21,15,11/25/16
anders antonsen,rasmus gemke,21,10,11/25/16
hu yun,sony dwi kuncoro,22,20,11/25/16
hu yun,sony dwi kuncoro,21,12,11/25/16
mark caljouw,kieran merrilees,25,23,11/25/16
kieran merrilees,mark caljouw,21,18,11/25/16
mark caljouw,kieran merrilees,21,16,11/25/16
joo ven soong,mark caljouw,21,19,11/25/16
mark caljouw,joo ven soong,21,9,11/25/16
joo ven soong,mark caljouw,21,11,11/25/16
emil holst,kim bruun,21,17,11/25/16
emil holst,kim bruun,21,17,11/25/16
fabian roth,emil holst,23,21,11/25/16
emil holst,fabian roth,21,12,11/25/16
fabian roth,emil holst,21,18,11/25/16
fabian roth,lucas corvee,21,10,11/25/16
lucas corvee,fabian roth,22,20,11/25/16
fabian roth,lucas corvee,21,18,11/25/16
sam parsons,joo ven soong,21,16,11/25/16
joo ven soong,sam parsons,21,15,11/25/16
joo ven soong,sam parsons,21,15,11/25/16
ng ka long angus,hu yun,21,19,11/26/16
ng ka long angus,hu yun,21,7,11/26/16
joo ven soong,fabian roth,21,12,11/26/16
joo ven soong,fabian roth,21,11,11/26/16
ng ka long angus,sameer verma,21,14,11/27/16
sameer verma,ng ka long angus,21,10,11/27/16
ng ka long angus,sameer verma,21,11,11/27/16
anders antonsen,joo ven soong,22,20,11/27/16
anders antonsen,joo ven soong,21,14,11/27/16
victor svendsen,kalle koljonen,11,7,11/27/16
victor svendsen,kalle koljonen,11,7,11/27/16
kalle koljonen,victor svendsen,11,8,11/27/16
maxime moreels,georges julien paul,21,12,11/27/16
georges julien paul,maxime moreels,22,20,11/27/16
maxime moreels,georges julien paul,21,16,11/27/16
wong wing ki vincent,iskandar zulkarnain,21,8,11/30/16
iskandar zulkarnain,wong wing ki vincent,23,21,11/30/16
wong wing ki vincent,iskandar zulkarnain,21,19,11/30/16
huang yuxiang,toby penty,21,12,11/30/16
huang yuxiang,toby penty,21,18,11/30/16
firman abdul kholik,hu yun,21,17,11/30/16
firman abdul kholik,hu yun,21,7,11/30/16
sai praneeth b.,wong wing ki vincent,21,15,12/1/16
sai praneeth b.,wong wing ki vincent,21,17,12/1/16
hsu jen hao,joo ven soong,21,12,12/1/16
hsu jen hao,joo ven soong,21,13,12/1/16
huang yuxiang,firman abdul kholik,21,12,12/1/16
huang yuxiang,firman abdul kholik,21,18,12/1/16
lin yu hsien,parupalli kashyap,21,13,12/1/16
lin yu hsien,parupalli kashyap,22,20,12/1/16
rahul yadav chittaboina,lakshya sen,11,5,12/1/16
rahul yadav chittaboina,lakshya sen,11,4,12/1/16
lakshya sen,rahul yadav chittaboina,15,13,12/1/16
kai schaefer,hsu jen hao,24,22,12/2/16
kai schaefer,hsu jen hao,21,18,12/2/16
huang yuxiang,lin yu hsien,21,10,12/2/16
lin yu hsien,huang yuxiang,21,13,12/2/16
huang yuxiang,lin yu hsien,21,16,12/2/16
lim chi wing,rahul yadav chittaboina,11,1,12/2/16
lim chi wing,rahul yadav chittaboina,11,6,12/2/16
lim chi wing,rahul yadav chittaboina,11,6,12/2/16
chou tien chen,huang yuxiang,21,13,12/3/16
chou tien chen,huang yuxiang,21,19,12/3/16
pablo abian,kieran merrilees,21,16,12/3/16
pablo abian,kieran merrilees,21,16,12/3/16
kai schaefer,pablo abian,21,18,12/3/16
pablo abian,kai schaefer,22,20,12/3/16
pablo abian,kai schaefer,21,14,12/3/16
kieran merrilees,vladimir malkov,21,19,12/3/16
vladimir malkov,kieran merrilees,22,20,12/3/16
kieran merrilees,vladimir malkov,21,13,12/3/16
parupalli kashyap,wang tzu wei,21,15,12/7/16
wang tzu wei,parupalli kashyap,21,9,12/7/16
parupalli kashyap,wang tzu wei,21,19,12/7/16
brice leverdez,lin yu hsien,21,16,12/8/16
brice leverdez,lin yu hsien,23,21,12/8/16
kim bruun,mark caljouw,21,9,12/8/16
kim bruun,mark caljouw,21,19,12/8/16
mark caljouw,gergely krausz,21,10,12/8/16
mark caljouw,gergely krausz,21,15,12/8/16
emil holst,eetu heino,21,14,12/8/16
emil holst,eetu heino,21,9,12/8/16
emil holst,lucas claerbout,21,19,12/8/16
emil holst,lucas claerbout,23,21,12/8/16
fabian roth,vladimir malkov,21,13,12/8/16
fabian roth,vladimir malkov,21,5,12/8/16
son wan ho,hsueh hsuan yi,21,17,12/9/16
son wan ho,hsueh hsuan yi,21,15,12/9/16
jeon hyeok jin,parupalli kashyap,21,18,12/9/16
parupalli kashyap,jeon hyeok jin,21,8,12/9/16
parupalli kashyap,jeon hyeok jin,21,16,12/9/16
fabian roth,brice leverdez,21,18,12/9/16
fabian roth,brice leverdez,21,10,12/9/16
pablo abian,emil holst,21,19,12/9/16
emil holst,pablo abian,21,19,12/9/16
pablo abian,emil holst,21,7,12/9/16
kim bruun,fabian roth,21,15,12/9/16
fabian roth,kim bruun,21,13,12/9/16
fabian roth,kim bruun,22,20,12/9/16
son wan ho,parupalli kashyap,23,21,12/10/16
son wan ho,parupalli kashyap,21,16,12/10/16
viktor axelsen,ng ka long angus,21,13,12/14/16
viktor axelsen,ng ka long angus,21,17,12/14/16
son wan ho,lee chong wei,21,10,12/14/16
son wan ho,lee chong wei,21,16,12/14/16
tian houwei,marc zwiebler,21,15,12/14/16
tian houwei,marc zwiebler,21,7,12/14/16
niluka karunaratne,hsu jen hao,22,20,12/14/16
hsu jen hao,niluka karunaratne,21,12,12/14/16
hsu jen hao,niluka karunaratne,21,16,12/14/16
eetu heino,mark caljouw,21,15,12/14/16
mark caljouw,eetu heino,21,19,12/14/16
mark caljouw,eetu heino,21,12,12/14/16
emil holst,kalle koljonen,23,21,12/14/16
kalle koljonen,emil holst,21,11,12/14/16
kalle koljonen,emil holst,21,18,12/14/16
rasmus gemke,harsheel dani,21,11,12/14/16
rasmus gemke,harsheel dani,21,18,12/14/16
harsheel dani,lin yu hsien,21,9,12/14/16
lin yu hsien,harsheel dani,21,15,12/14/16
harsheel dani,lin yu hsien,21,15,12/14/16
kim bruun,lucas corvee,21,8,12/14/16
kim bruun,lucas corvee,24,22,12/14/16
kai schaefer,rosario maddaloni,21,17,12/14/16
kai schaefer,rosario maddaloni,21,15,12/14/16
kai schaefer,kim bruun,21,15,12/14/16
kai schaefer,kim bruun,21,18,12/14/16
kalle koljonen,artem pochtarov,21,10,12/14/16
artem pochtarov,kalle koljonen,21,13,12/14/16
kalle koljonen,artem pochtarov,22,20,12/14/16
artem pochtarov,lucas claerbout,21,12,12/14/16
son wan ho,viktor axelsen,21,19,12/15/16
viktor axelsen,son wan ho,21,14,12/15/16
son wan ho,viktor axelsen,21,18,12/15/16
lee chong wei,ng ka long angus,21,15,12/15/16
lee chong wei,ng ka long angus,22,20,12/15/16
tian houwei,hu yun,21,19,12/15/16
hu yun,tian houwei,21,13,12/15/16
tian houwei,hu yun,21,7,12/15/16
rasmus gemke,kalle koljonen,21,15,12/15/16
rasmus gemke,kalle koljonen,21,15,12/15/16
lee chong wei,viktor axelsen,21,14,12/16/16
viktor axelsen,lee chong wei,21,14,12/16/16
viktor axelsen,lee chong wei,21,19,12/16/16
son wan ho,ng ka long angus,26,24,12/16/16
ng ka long angus,son wan ho,21,8,12/16/16
ng ka long angus,son wan ho,21,11,12/16/16
marc zwiebler,hu yun,21,10,12/16/16
marc zwiebler,hu yun,18,10,12/16/16
viktor axelsen,son wan ho,21,17,12/17/16
viktor axelsen,son wan ho,21,19,12/17/16
kenta nishimoto,sergey sirant,21,17,12/17/16
sergey sirant,kenta nishimoto,23,21,12/17/16
sergey sirant,kenta nishimoto,21,15,12/17/16
viktor axelsen,tian houwei,21,14,12/18/16
tian houwei,viktor axelsen,21,6,12/18/16
viktor axelsen,tian houwei,21,17,12/18/16
toby penty,raul must,21,16,1/15/17
raul must,toby penty,24,22,1/15/17
raul must,toby penty,21,13,1/15/17
khosit phetpradab,anthony sinisuka ginting,28,26,1/17/17
anthony sinisuka ginting,khosit phetpradab,21,10,1/17/17
anthony sinisuka ginting,khosit phetpradab,21,12,1/17/17
jonatan christie,lim chi wing,21,19,1/17/17
jonatan christie,lim chi wing,21,13,1/17/17
lee cheuk yiu,firman abdul kholik,21,13,1/17/17
lee cheuk yiu,firman abdul kholik,21,17,1/17/17
zulfadli zulkiffli,abhishek yelegar,21,13,1/17/17
zulfadli zulkiffli,abhishek yelegar,21,14,1/17/17
sony dwi kuncoro,wei feng chong,21,12,1/17/17
wei feng chong,sony dwi kuncoro,21,6,1/17/17
wei feng chong,sony dwi kuncoro,21,9,1/17/17
shesar hiren rhustavito,wei nan,21,8,1/17/17
shesar hiren rhustavito,wei nan,21,19,1/17/17
hsueh hsuan yi,rahul yadav chittaboina,21,16,1/17/17
hsueh hsuan yi,rahul yadav chittaboina,21,11,1/17/17
ng ka long angus,artem pochtarov,21,19,1/18/17
ng ka long angus,artem pochtarov,21,12,1/18/17
jonatan christie,giap chin goh,21,14,1/18/17
jonatan christie,giap chin goh,21,11,1/18/17
lee hyun il,joo ven soong,21,12,1/18/17
lee hyun il,joo ven soong,21,10,1/18/17
lee cheuk yiu,brice leverdez,21,15,1/18/17
lee cheuk yiu,brice leverdez,21,18,1/18/17
zulfadli zulkiffli,hsueh hsuan yi,21,19,1/18/17
hsueh hsuan yi,zulfadli zulkiffli,21,18,1/18/17
hsueh hsuan yi,zulfadli zulkiffli,21,12,1/18/17
ihsan maulana mustofa,harsheel dani,21,15,1/18/17
harsheel dani,ihsan maulana mustofa,21,17,1/18/17
ihsan maulana mustofa,harsheel dani,21,13,1/18/17
ng ka long angus,ihsan maulana mustofa,21,14,1/19/17
ng ka long angus,ihsan maulana mustofa,21,14,1/19/17
anthony sinisuka ginting,wei feng chong,21,15,1/19/17
anthony sinisuka ginting,wei feng chong,23,21,1/19/17
jonatan christie,shesar hiren rhustavito,24,22,1/19/17
jonatan christie,shesar hiren rhustavito,21,16,1/19/17
tommy sugiarto,lee cheuk yiu,21,10,1/19/17
tommy sugiarto,lee cheuk yiu,21,17,1/19/17
ajay jayaram,hsueh hsuan yi,21,12,1/19/17
hsueh hsuan yi,ajay jayaram,21,15,1/19/17
ajay jayaram,hsueh hsuan yi,21,15,1/19/17
jonatan christie,ng ka long angus,21,13,1/20/17
ng ka long angus,jonatan christie,21,15,1/20/17
ng ka long angus,jonatan christie,21,16,1/20/17
anthony sinisuka ginting,ajay jayaram,21,13,1/20/17
anthony sinisuka ginting,ajay jayaram,21,8,1/20/17
yu igarashi,sergey sirant,21,19,1/20/17
yu igarashi,sergey sirant,21,14,1/20/17
sam parsons,victor svendsen,21,14,1/20/17
victor svendsen,sam parsons,21,13,1/20/17
victor svendsen,sam parsons,21,15,1/20/17
ng ka long angus,anthony sinisuka ginting,21,18,1/21/17
ng ka long angus,anthony sinisuka ginting,21,15,1/21/17
lee hyun il,tommy sugiarto,21,17,1/21/17
lee hyun il,tommy sugiarto,21,16,1/21/17
toby penty,kim bruun,21,17,1/21/17
kim bruun,toby penty,21,18,1/21/17
toby penty,kim bruun,21,15,1/21/17
lee hyun il,ng ka long angus,21,14,1/22/17
ng ka long angus,lee hyun il,21,15,1/22/17
ng ka long angus,lee hyun il,10,9,1/22/17
harsheel dani,prannoy h. s.,21,18,1/26/17
harsheel dani,prannoy h. s.,21,18,1/26/17
sai praneeth b.,anders antonsen,21,17,1/26/17
sai praneeth b.,anders antonsen,21,19,1/26/17
sameer verma,wei feng chong,21,15,1/26/17
sameer verma,wei feng chong,21,16,1/26/17
zulfadli zulkiffli,misha zilberman,21,15,1/26/17
zulfadli zulkiffli,misha zilberman,21,15,1/26/17
kidambi srikanth,zulfadli zulkiffli,21,12,1/27/17
kidambi srikanth,zulfadli zulkiffli,21,17,1/27/17
harsheel dani,emil holst,21,16,1/27/17
emil holst,harsheel dani,21,17,1/27/17
harsheel dani,emil holst,21,11,1/27/17
kidambi srikanth,sai praneeth b.,21,15,1/28/17
sai praneeth b.,kidambi srikanth,21,10,1/28/17
sai praneeth b.,kidambi srikanth,21,17,1/28/17
sameer verma,harsheel dani,21,15,1/28/17
sameer verma,harsheel dani,21,11,1/28/17
kim bruun,subhankar dey,21,14,1/28/17
subhankar dey,kim bruun,21,16,1/28/17
subhankar dey,kim bruun,21,17,1/28/17
kalle koljonen,luis ramon garrido,22,20,1/28/17
luis ramon garrido,kalle koljonen,23,21,1/28/17
kalle koljonen,luis ramon garrido,21,15,1/28/17
kalle koljonen,sam parsons,21,17,1/28/17
kalle koljonen,sam parsons,21,12,1/28/17
sameer verma,sai praneeth b.,21,19,1/29/17
sameer verma,sai praneeth b.,21,16,1/29/17
subhankar dey,kalle koljonen,21,11,1/29/17
subhankar dey,kalle koljonen,21,17,1/29/17
firman abdul kholik,suppanyu avihingsanon,21,13,2/7/17
suppanyu avihingsanon,firman abdul kholik,21,19,2/7/17
firman abdul kholik,suppanyu avihingsanon,23,21,2/7/17
hsu jen hao,pannawit thongnuam,21,12,2/8/17
hsu jen hao,pannawit thongnuam,21,19,2/8/17
huang yuxiang,anthony sinisuka ginting,21,19,2/9/17
anthony sinisuka ginting,huang yuxiang,21,15,2/9/17
anthony sinisuka ginting,huang yuxiang,21,12,2/9/17
khosit phetpradab,koki watanabe,21,12,2/9/17
khosit phetpradab,koki watanabe,21,12,2/9/17
hsu jen hao,zhao junpeng,21,16,2/9/17
zhao junpeng,hsu jen hao,21,12,2/9/17
zhao junpeng,hsu jen hao,21,9,2/9/17
kantaphon wangcharoen,firman abdul kholik,25,23,2/9/17
kantaphon wangcharoen,firman abdul kholik,21,12,2/9/17
anthony sinisuka ginting,zhao junpeng,21,16,2/10/17
anthony sinisuka ginting,zhao junpeng,21,16,2/10/17
tommy sugiarto,khosit phetpradab,21,9,2/10/17
khosit phetpradab,tommy sugiarto,24,22,2/10/17
tommy sugiarto,khosit phetpradab,21,17,2/10/17
anthony sinisuka ginting,tommy sugiarto,21,16,2/11/17
tommy sugiarto,anthony sinisuka ginting,21,18,2/11/17
tommy sugiarto,anthony sinisuka ginting,21,14,2/11/17
tommy sugiarto,kantaphon wangcharoen,21,17,2/12/17
tommy sugiarto,kantaphon wangcharoen,21,11,2/12/17
suppanyu avihingsanon,tien minh nguyen,24,22,2/14/17
suppanyu avihingsanon,tien minh nguyen,21,9,2/14/17
joo ven soong,niluka karunaratne,21,8,2/14/17
joo ven soong,niluka karunaratne,21,17,2/14/17
viktor axelsen,lucas corvee,21,16,2/16/17
viktor axelsen,lucas corvee,21,3,2/16/17
kenta nishimoto,khosit phetpradab,21,18,2/16/17
khosit phetpradab,kenta nishimoto,21,13,2/16/17
khosit phetpradab,kenta nishimoto,22,20,2/16/17
mark caljouw,fabian roth,22,20,2/16/17
mark caljouw,fabian roth,22,20,2/16/17
mark caljouw,toby penty,21,19,2/17/17
toby penty,mark caljouw,24,22,2/17/17
mark caljouw,toby penty,21,18,2/17/17
fabian roth,viktor axelsen,21,18,2/18/17
viktor axelsen,fabian roth,21,10,2/18/17
fabian roth,viktor axelsen,21,18,2/18/17
kanta tsuneyama,yu igarashi,21,17,2/23/17
kanta tsuneyama,yu igarashi,21,11,2/23/17
pablo abian,kalle koljonen,21,14,2/23/17
pablo abian,kalle koljonen,21,8,2/23/17
rasmus gemke,rosario maddaloni,21,11,2/23/17
rasmus gemke,rosario maddaloni,21,13,2/23/17
sergey sirant,lucas corvee,21,18,2/23/17
lucas corvee,sergey sirant,21,7,2/23/17
lucas corvee,sergey sirant,21,18,2/23/17
kieran merrilees,subhankar dey,21,10,2/23/17
subhankar dey,kieran merrilees,21,19,2/23/17
subhankar dey,kieran merrilees,21,18,2/23/17
thomas rouxel,victor svendsen,21,18,2/23/17
victor svendsen,thomas rouxel,21,18,2/23/17
victor svendsen,thomas rouxel,21,18,2/23/17
eetu heino,gergely krausz,21,15,2/23/17
eetu heino,gergely krausz,21,15,2/23/17
kanta tsuneyama,zvonimir durkinjak,21,19,2/24/17
kanta tsuneyama,zvonimir durkinjak,21,18,2/24/17
pablo abian,luis ramon garrido,21,16,2/24/17
luis ramon garrido,pablo abian,21,13,2/24/17
pablo abian,luis ramon garrido,21,17,2/24/17
rasmus gemke,eetu heino,21,15,2/24/17
rasmus gemke,eetu heino,22,20,2/24/17
raul must,rasmus gemke,21,18,2/24/17
raul must,rasmus gemke,21,13,2/24/17
victor svendsen,subhankar dey,21,17,2/24/17
victor svendsen,subhankar dey,21,19,2/24/17
kanta tsuneyama,pablo abian,21,10,2/25/17
pablo abian,kanta tsuneyama,21,12,2/25/17
kanta tsuneyama,pablo abian,21,11,2/25/17
kanta tsuneyama,raul must,21,19,2/25/17
kanta tsuneyama,raul must,21,17,2/25/17
chen long,kenta nishimoto,21,10,2/28/17
chen long,kenta nishimoto,21,9,2/28/17
