,Loser1,Loser2,Winner1,Winner2
173,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Trumantang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Sapphiredoan,/player/Travis Huynh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/58239
174,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020390,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895673,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898185,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897250
175,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12859713,/player/Domenick Owen Wuu,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2992,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2993
176,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/The KT,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912782,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A00
177,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/465378,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12843777,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900802,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/004121482
178,/player/Travis Huynh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tommy13810,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/011982698
179,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3531045,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/99999999999999999,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898264
180,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/roblee04,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12875415,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898592,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/HamWix
181,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880700,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12909651,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/9726,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/8367
182,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12863127,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898361,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009772139
183,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12901012,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12901009,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892761,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900576
184,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/535534,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/144,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034552,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12850162
185,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897967,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11110000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A7513,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789
186,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MichaelCabebe,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892615,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033870,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/030490
187,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5184344,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/675456476465465
188,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Long Le,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892881,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033093,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035412
189,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12863264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020044,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018380,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/855963231
190,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/98590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/01191990,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2424,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SJSU
191,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789101,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5109286839,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898185,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897250
192,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/ZBTC,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bintang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
193,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12910220,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/jshih468,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2992,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2993
194,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/8000000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912782,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A00
195,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892724,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900802,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/004121482
196,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12879614,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12910377,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/011982698
197,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900861,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/yeee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/99999999999999999,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898264
198,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898592,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/HamWix,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/71610235,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034098
199,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/CoC,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/42042042042042042042,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/80085,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bayvietboi
200,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/9726,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/8367,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1925,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12854285
201,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895607,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895610,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12827425,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/vinhtvu
202,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12873121,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895631,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898049,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Trumantang
203,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/rajularora,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/clementhoang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1123,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00002
204,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12901073,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12904983,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898361,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009772139
205,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034552,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12850162,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892761,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900576
206,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/675456476465465,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A7513,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789
207,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033870,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/030490
208,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2992,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2993,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
209,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900802,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/004121482,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912782,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A00
210,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/99999999999999999,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/011982698
211,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/80085,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bayvietboi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/71610235,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034098
212,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1925,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12854285,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12827425,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/vinhtvu
213,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897967,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11110000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5184344
214,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892804,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892802,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895610,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/CoC
215,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12878047,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/jshih468,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/465378,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12843777
216,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895344,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895545,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020390,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895673
217,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/12094520,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12853900,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12863264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020044
218,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Team 1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Team1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/80085,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bayvietboi
219,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12896841,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12857546,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789101,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5109286839
220,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897250,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tommy13810
221,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898185,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/99999999999999999,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/John4269,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12825277
222,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018380,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/855963231,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/98590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/01191990
223,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898592,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/HamWix,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912782,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A00
224,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Long Le,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892881,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/The KT
225,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897967,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12910377,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12827425,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/vinhtvu
226,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1123,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898049,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Trumantang
227,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12863127,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12901073,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12904983
228,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MichaelCabebe,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892615,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/696969696969696969
229,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/roblee04,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12875415,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/9726,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/8367
230,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/28917382743,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/283782274,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/42069,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Trumantang
231,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898277,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12886758,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895631,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3531045
232,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900802,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/004121482,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898049,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11110000
233,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1925,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12854285,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MichaelCabebe,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892615
234,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018380,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/855963231,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033093,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035412
235,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898185,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897250,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2424,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SJSU
236,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020390,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895673,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789101,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5109286839
237,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/8000000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/The KT
238,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/71610235,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034098,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895610,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/CoC
239,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12910220,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/jshih468,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12859713,/player/Domenick Owen Wuu
240,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/465378,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12843777,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892724,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen
241,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/rajularora,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/clementhoang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/675456476465465
242,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900861,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/yeee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/The KT
243,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12827425,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/vinhtvu,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/Sam Vuong
244,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12863264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020044,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/80085,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bayvietboi
245,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898361,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009772139,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892761,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900576
246,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033870,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/030490,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A7513,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789
247,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898049,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Trumantang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12827425,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/vinhtvu
248,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/71610235,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034098,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/011982698
249,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912782,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A00,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
250,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/98590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/01191990,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12873121,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SJSU
251,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912782,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A00,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1123,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00002
252,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898049,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11110000
253,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2992,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2993,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034552,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12850162
254,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MichaelCabebe,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892615,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/535534,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/144
255,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/9726,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/8367,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/ZBTC,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bintang
256,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/465378,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12843777,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/Luke Trinh
257,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/42069,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Trumantang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020390,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895673
